userID,artistID,weight
836445,714905,337.0252281891845
728654,576534,178.06059130560945
162306,839864,329.73370967332846
677058,961450,372.7908213845777
696596,429815,193.5308754709112
865119,810856,616.6344157647114
702370,864193,355.5999852264785
889386,342381,383.0509582720586
12778,676985,207.95288551337725
748236,683627,529.5324489377234
146050,882140,942.3819974294264
860559,343176,164.11315482770036
501724,103828,249.57956664009782
629275,371227,200.41835040873428
767243,810856,284.2455363086143
648669,720245,178.81002864211246
873523,352427,339.1416430178401
411817,419839,407.82593126966884
379357,528099,306.4135195263405
500846,156463,283.7677440218082
984969,107765,94.6229652556119
31327,753436,147.81163575224346
144919,59550,235.20776643840506
52441,825117,231.56427045223907
17180,531167,821.2032964827414
113887,720245,605.6691590687923
798629,366172,460.0169590726005
180375,257446,489.5409917298406
677984,998913,149.08764992775414
991074,244124,366.7409926019923
202511,404332,298.43977442769153
749597,817206,489.79155101955394
540926,146545,339.3373856583685
754834,341932,121.94838051456396
84252,558292,60.8845323340314
680396,707607,303.9258325186822
138343,732090,258.1644988552733
208192,558834,295.599845901922
899692,259282,97.3901773468771
578454,685284,140.07366896058286
759507,875661,184.80978179817055
212710,206710,211.57961812019357
619310,337599,248.78367867405655
685281,860465,166.43445953760852
51230,697735,233.86749743830077
5545,964615,260.6477070326483
46049,322436,573.5034929134359
560178,282435,1372.0320302939936
865119,695522,677.6699501060876
478885,693469,212.4522049858445
197033,20822,577.1188454648964
519266,918042,3425.062419268807
900442,768391,620.4860048957045
731718,257446,423.42760602642505
703680,785196,284.92194700064266
779448,637840,258.4170896315255
366716,222168,419.0219560239561
412878,853711,179.30008271149586
569729,947182,341.5847958526234
213799,750287,250.20261358502432
905328,289302,467.3882582427071
394550,969697,286.8784885499005
10146,133019,242.43686379755317
914075,481574,239.6622508253187
25155,306419,276.14901384350867
837400,637196,258.54993218052937
212905,741090,194.23843944778838
485420,276693,1130.3825675044257
617317,550395,218.46297522114077
471115,628744,135.63914003582858
308024,417021,39.18807224924379
368320,512900,206.58594581241826
901815,477242,402.9610815829573
704863,877336,191.02652520173692
780239,458201,232.6648837250241
233229,589663,404.7181995677973
448583,590338,269.10782649290877
465371,720021,346.36384720347723
479968,43965,81.00055928408113
290643,2282,266.43850005426805
473629,964047,610.1085338210644
287882,625262,302.35500359493653
751813,156463,429.52145207364777
12180,158427,111.18738889777856
218067,720021,226.54703752342195
440649,683627,261.0487340181747
583366,290726,218.4966674299795
154142,961450,429.6094888593931
257365,110225,717.6568358739025
425980,560212,180.23019053230522
162306,952765,314.9676865426582
717621,882140,269.422374928207
941366,615562,354.4053426884346
926638,442208,2176.3517621507613
805478,203088,630.1769683728277
278830,332403,325.4548273445579
892315,176088,295.2261875543915
728654,172260,191.00857284142486
687395,357060,98.55531027212561
23425,361613,744.0411045654316
996586,964047,426.06325221841826
13084,742056,83.03608203169254
914075,617660,294.5252049321912
303215,416657,352.02472038870565
30404,668067,440.1550838896461
655693,956375,376.8511543563193
572295,457602,43.58483989071945
388163,845658,329.0321118069755
275753,763239,179.93441140204786
508803,173210,126.50659039105997
320710,367555,437.35052336265215
178036,632927,517.1484146468459
415534,78309,764.8654506596749
939109,357060,480.3519960358857
233713,668067,303.30901307611146
616727,810856,161.48640340091984
694983,617660,197.16713225864692
897835,252161,549.9154805538993
804132,412048,259.42472905629313
377658,332403,308.214464553607
386404,30958,264.2752054678104
776400,86690,290.45720370481496
133263,70231,296.4243938191373
909495,412048,137.2266657071148
527585,121800,357.2564812920175
3028,92051,348.0211254056608
91756,930630,424.2537407514322
367802,20945,490.31093700103844
274002,720245,496.976279845868
943078,161791,519.124322870215
16583,325011,279.73189621145934
312559,660918,156.01689776814843
946410,306419,213.8582951580744
646566,88581,478.76761305974304
958627,357060,116.66780652132036
798629,947232,567.5882841927657
198793,923116,219.546007842743
629573,116583,421.978049361631
535656,684955,264.0159954833976
320505,62959,99.35903196440118
325302,853711,1222.3444947244814
139237,124092,217.49429987545042
226076,224759,623.0786163167187
277770,442180,569.4172548239443
919883,412048,697.77877905879
202214,124092,1712.6148197689092
385467,554209,117.25661618479309
300804,685277,184.23672903988367
600619,611677,218.16728618979403
430771,442180,1034.718182518784
921538,259282,662.9841986613267
733993,301921,384.73488666030477
877276,831838,316.2071215334051
520152,368515,240.9929067812952
29229,543648,228.15749406858433
980347,887902,755.8052149883915
314971,14510,842.9227586972592
872280,731343,570.2454940476491
647391,7239,220.15807567149162
13713,947232,189.29196791471682
88536,47251,187.6528648102898
533032,442208,424.09585305668
149845,453204,167.99775336456844
461374,842353,228.5000952725325
397925,352427,281.7866484374947
748809,765421,407.6513350566359
196165,975724,146.67669536434016
550427,247498,396.7553990321471
198812,964047,176.7151405418509
361930,807942,127.8416500547758
675367,481574,30.956812592520603
981277,175115,274.39585628924607
550269,461718,141.86168538336628
872098,580997,124.06596111585682
29341,714905,569.5603030875411
501468,809910,118.29183726350976
581813,853711,525.7542903649796
687395,961450,101.76653670310445
468276,92883,455.795196145487
623294,593407,153.5203482803722
515608,303318,174.485128798969
968421,880878,79.11381230332587
52929,968746,275.2140942393926
393604,432302,146.85942104581434
494116,419839,81.2839451291377
52933,845427,242.08698102488808
49766,324722,206.36986559504152
751455,442208,260.2201277411069
711852,419839,430.2492809594707
5334,429815,262.38443957499567
652344,622212,198.29497221955026
616467,77532,174.38643875669598
400867,142649,157.18310122091518
584174,684955,186.9546267814696
60438,680503,214.69304885804445
30404,218845,403.03143549736245
809698,918042,1307.3431534053645
950407,285685,131.98762575105903
290858,865701,317.8349551356744
132102,720245,516.0794778698353
107122,810277,66.11794479896837
376613,95297,453.0714534507188
52933,838567,201.9379976343875
756469,85370,333.70232332599477
197117,837231,300.52307288299335
628474,143964,397.5802138225296
509031,62959,97.60738131127337
238281,146980,201.84341899926665
648400,901795,192.03160484159312
462373,918042,1358.842283879963
190171,720021,1049.1998826251875
438811,593896,119.27897493833835
705897,163987,472.58045078427057
886557,161470,464.43303876296517
948660,361613,169.99328118143467
428585,134783,162.87939229832824
154714,85370,218.9372326700558
381409,134783,111.15926286793753
466354,325011,365.93767012096424
510457,361613,588.2165756555535
729324,728573,267.53169339955207
328887,892846,234.86561580571464
983454,443963,80.22849336233566
841967,155818,347.07148296092384
294105,558292,152.03881477705244
688082,176088,361.75513916777135
208530,520514,232.86924889083423
5334,755701,191.33653778366022
672617,904592,668.1770080083325
445584,720245,251.4839562653417
98012,481574,262.65891320140145
757732,429117,461.2020465354097
651842,404921,218.8165667969134
179421,332403,618.4302463948413
696944,467336,955.1170687044573
757708,805437,35.14865876557067
745745,85370,455.9034586485044
773773,578968,302.0989951001933
830138,83760,242.06098461099347
816529,427016,63.33378355720836
74832,85370,384.4887515594015
786606,173540,243.97710312121512
728654,343176,173.82708882132837
641101,359220,76.37592485943425
662690,59550,277.43807114947606
287882,720245,364.2151807356106
996946,581871,1277.477734830091
831962,695522,299.16190776563406
980347,121996,628.7054368719073
675367,285685,29.22090039336022
32513,30376,231.04383704358054
391289,765004,233.57040616714957
109353,712748,848.5949004291
91959,163987,25.193370459586486
329918,543648,427.1324548054461
865448,797471,209.16469191484342
674371,483285,196.1208132478489
217484,139878,355.30160756969633
923619,341932,468.2695667848636
235465,677576,417.60123796342856
522992,683627,521.7713897741776
259412,918042,804.8092039793919
109353,894544,759.9744112798631
356813,64135,1931.7063809990502
890152,30376,266.5473206703129
983077,359220,162.88984690236381
75683,343176,232.60538949875564
677984,132660,160.55703122725953
976972,318504,326.20826260954925
102809,357600,113.45030448572008
267531,936020,250.1390425871607
296720,905371,25.45993882272914
738728,579967,857.3476548736165
170321,155818,238.9906175111871
60438,772796,167.2006274458236
249667,232504,575.9305194609808
226184,282435,211.13949536956375
623294,245135,124.01790658559194
580758,955087,702.575233933538
504578,720245,245.83080107925954
3859,417999,143.796390743987
267531,567422,397.62808896002696
763494,337599,465.1953440142769
748236,337273,438.39408844727353
46098,54879,62.048542932675296
179421,7391,486.9313583956029
816529,15238,58.26902620189337
249741,785196,860.9964989980575
742254,681692,328.40562527596904
149710,918042,1577.2779894262185
943753,342381,323.6031358480594
565019,19394,416.55092057839795
239215,684955,286.18670504898193
865119,442208,1532.3136387100665
189144,879365,80.99099853862569
285752,631627,177.27315281862565
82245,740537,114.23988638885355
612336,595517,278.8945578871166
943405,706119,150.07474987499185
314004,175115,439.1122115315569
182917,878291,424.56565607245005
98220,358877,154.40479613542067
887152,656648,173.00014353088883
525454,181501,356.0472488574921
307836,366475,113.93530959791478
889517,210547,409.0604615429843
154714,175115,234.75069661618943
462373,191805,451.65208882262067
87432,139708,276.6123075661874
993278,955087,15.585619568285209
88833,481574,369.4771146484096
820043,853711,618.575896315917
178036,419839,648.9952471387898
23425,181501,420.4280566306568
152292,88020,311.43549304187314
872280,746858,410.23096767349955
235170,647752,149.5262430811392
157849,546334,61.685778239151816
870695,671635,437.7810684507779
475311,569772,39.317197571397095
119912,964047,451.8895630580693
229999,309284,283.3105364952007
434435,359220,237.19548136084882
366716,653526,417.9954064760878
983003,395742,144.51990488290272
462373,430960,386.78908887504025
385920,168040,601.7583857712885
399241,110225,457.5551159168053
249741,83760,588.9282284441593
255238,593896,270.62488567669624
642482,377243,328.0306237287113
583524,429815,363.5680006668853
921500,442208,351.01868296588503
443018,299201,241.67867908481918
915822,501406,416.89657839533453
578454,741090,137.79844572162605
725592,662929,39.0512446205762
299012,742056,234.2963754575949
35953,993433,79.98397671969144
388542,539831,107.19950575808124
987042,679564,236.6354065438732
461672,285685,216.37528689820132
551116,942223,148.22558545437118
904490,707607,462.01832612281237
245375,523230,513.3619984060932
777914,46858,414.2012998023828
84252,27852,56.61698859491689
141626,134783,374.77644992084817
32820,894544,589.0838282541436
446114,853711,898.576654242896
280345,595651,236.4539874127553
788707,110225,492.580612973908
588774,998913,340.75189939364316
940112,892846,418.61652552388705
685438,325135,578.7836509506027
704863,203088,243.96004348297438
287399,695073,132.66992461026948
481517,965622,452.69199716476754
36989,252330,123.32720218002183
149710,631627,350.02955813078023
21197,8532,151.3430006378806
672075,707607,905.7850266742321
904490,353431,255.9324209015995
778023,924533,288.7362124770212
721041,40691,1428.4112592831202
621581,479451,690.9534185329078
687507,368515,151.3821690783518
312559,753600,188.71700721206184
292231,358706,538.3580497092665
40167,685277,524.242212304071
165064,792241,240.26547087318926
858927,200862,129.07927877883952
960673,209975,492.561743060068
743002,699356,188.52662020816217
943753,706932,242.29562530364592
849071,169708,1328.2873559433035
933875,890120,370.49742001814514
502855,161470,333.9194967276938
931636,866793,653.5384763947231
689551,859848,308.0514639515731
905328,77532,379.85010739259064
864274,853711,805.4142319939507
854305,546334,229.59365338124493
912876,528099,146.51869097619547
801034,83016,223.44277649601608
641101,878291,95.64950356902962
160531,838773,176.2519539497586
456045,172260,229.01659456767123
820043,181501,267.40400858516654
980347,430087,579.2591919072466
546751,90870,338.12073536820236
472734,993470,418.6349000013288
572442,182948,187.14085844623602
134594,975724,276.4560878357786
278830,821099,352.614438712146
303215,799263,406.6401849541054
457566,961450,416.67357061334286
268330,77532,110.72882347417102
651183,161791,1267.2754612895635
784469,197265,212.94408851642348
538866,323714,475.6442200092283
396793,356630,285.31012140792717
55408,762652,847.5234526505167
956139,712748,103.48464536087592
950407,429815,187.3741656953912
539688,354754,331.3384060106993
488972,427016,569.7517279103785
679277,463579,746.2130987973107
717621,204071,198.2593090974784
147687,323714,261.9682080897325
344387,804852,365.4982006936342
646811,603814,279.3116778077936
106422,559634,297.44137617615587
400684,598237,360.62243155472527
83556,28824,160.86915649414536
857941,560212,131.0731397093398
921500,712748,203.6471789203836
155448,159881,83.4926467554481
397832,271305,106.57156112657154
931303,914322,473.08051524461575
693315,422993,126.36607211211349
960206,968746,138.5634236234214
841491,581546,487.62096748276304
560178,429815,1259.4880894655983
135234,964047,557.8562662395567
220422,454172,203.23950145711967
461374,359964,157.89568482039425
930582,431405,223.5787603526086
898340,959822,135.2742620544723
537780,151958,383.902503279148
745745,332403,382.7296793825353
255238,785196,301.0311890350517
155813,546613,249.70965683905348
462373,853711,857.6057421766836
810951,842353,219.92325688702778
428286,837231,328.40832096505
363327,124092,523.1692658479499
517362,155818,360.3454389550461
676545,667218,596.0434216170735
718811,830738,324.50417382606355
272515,252330,510.7798726272474
386252,720021,682.3720611027342
461672,845658,249.17025149234274
767243,892846,330.4431921564242
290858,429815,515.6620246824751
548897,77532,142.85528861741653
199575,858686,364.5210097361169
35632,172260,372.499591485262
921349,652478,83.36675037658969
548651,885751,112.287824565335
764100,566781,112.16130016778084
206430,78544,585.044043880716
822352,35691,372.1217244618098
776400,124092,536.9726267700554
381316,79564,268.3271248901981
155448,173500,54.05949177801116
626453,168040,1711.197619815656
879323,706932,294.14099459224474
625230,427016,294.90620744454094
550269,467096,175.36898056364672
364412,794732,259.21115614195793
777692,172767,295.0234673570603
917331,280800,646.4187568640236
621581,76655,672.8907621030953
676547,707607,311.35346419702864
994557,203088,522.6096486432365
363327,811014,284.5001622220246
44344,124806,616.8129603992545
217484,139878,355.30160756969633
948660,825117,97.59948534588908
470988,407444,348.08020268609334
904490,576534,287.72896236248715
858239,617660,207.66477018834476
131584,541838,409.4185640671445
178090,197587,165.14053249906354
81638,626176,197.4611623170654
160451,88581,156.6107947965823
893916,366172,12.483236905855152
962823,964047,109.43547076205897
380320,418352,263.5922322323791
680069,279019,309.832611958669
329721,203088,968.741651190725
338687,853711,1499.5796604882532
665381,226012,164.0130662470625
806610,172260,197.07113479462998
596439,682351,597.695484725512
179421,168040,828.5889526691127
502990,19394,311.4804680843744
402706,155818,334.8437141192965
101021,515894,532.142054061205
173042,481574,437.8295583214128
329918,543648,427.1324548054461
208237,603814,358.6762741957506
696944,724817,606.7299111335986
763874,697735,958.8608427458474
185706,324421,210.6931151416674
956839,945506,366.55793023470545
980278,477242,198.28705241087883
388542,68758,119.93666900398036
229032,841918,320.20499172098596
889517,500298,311.72692548727696
212644,289302,427.057349995818
589816,665225,120.38010816525295
360936,83760,38.68753126289349
39784,449050,79.68578498548413
572310,853711,720.0156980730397
278374,746858,55.71111884319826
848198,858628,392.127725059181
931256,530577,642.2424709417216
865855,354754,67.0951158553591
826268,531167,439.09161341031074
933875,137151,499.2170337780092
224720,834789,124.4507089149849
109410,993470,326.00380884720437
862531,810856,190.35935536188845
473629,467336,935.666208450381
645088,892846,423.785512608504
606750,203088,440.00709299598986
105101,323714,322.11186958955983
714063,595651,896.5169919903976
994520,94700,144.80672176005788
930068,490812,392.83516594244594
611929,603814,271.7631716340279
767243,837231,279.5939917365424
314004,433133,437.8850992429881
160451,88581,156.6107947965823
128643,120514,302.56287445979837
263666,936020,111.77658400888015
329721,395742,560.3068333221923
500243,166932,122.42150990833201
956839,209750,525.912595450874
495790,137151,620.7960839425831
97664,175115,386.8075500283662
953808,71619,276.38833876829534
139237,271305,111.84215781029103
235465,166845,456.45917697587925
345317,960105,359.2348075221503
702113,155818,660.4326209017585
936230,720021,109.53865112543122
996946,256944,1274.5915610621857
494923,203088,528.5730523918481
387838,419839,532.8162635857367
57955,882140,237.47666156744364
9072,968746,306.88837468626156
189144,849673,83.19077492960764
259412,124092,420.55998425061466
280445,445880,323.80107202068996
614659,860838,346.44590287004775
317525,133305,259.83694574756953
248522,421230,535.9817639180583
208084,707607,480.7489323665148
20501,720021,338.9969830231621
200749,422993,839.7159993272903
60438,7391,199.49223229555906
239119,531167,532.5684988483384
214829,368515,197.66948572339817
717621,720471,218.27224800154121
16583,161791,418.14648551939706
149845,161791,214.79780204297518
708871,945506,194.24884008349233
594395,200862,247.74677384046197
962823,266299,98.77056352746291
783758,244124,385.68200501063507
456045,926341,244.04468242285867
939571,181501,319.5557925237713
94085,33540,252.25341158511142
677058,481574,383.1347216312402
261329,558292,381.5603728602332
738689,636297,45.01779226301581
939238,347465,10.019796575455855
811101,841332,591.4885789137263
393955,404332,335.11791684080697
183541,660710,253.1414328251832
583328,955087,441.5542740354943
342670,467336,1017.2787084547202
869053,561824,376.7788377348701
759507,59550,232.51504250842137
285752,978372,209.67704808239984
520152,417999,310.0045295496585
166096,779403,228.58863636516898
23413,458201,29.14638622527123
33893,12052,144.16046482739492
863527,124291,117.72406851844326
255026,947182,312.64874156204934
252585,349340,197.56996877566417
550465,926341,307.70008786080336
676169,817299,214.02465246484036
714512,11502,670.2547991558928
375550,648994,565.9359359988498
940375,353431,290.2079658417031
946410,493058,204.36940123596395
535656,244124,266.52922378100675
387838,161791,687.9774477490907
690769,43965,358.5081957087024
778959,850645,146.71549575702892
878123,941421,75.28728414005235
930582,161791,294.68907588501577
32813,442180,151.95661257910547
877034,975724,168.10255840423034
405415,209750,931.5812531520361
802814,437750,420.9396126321504
138760,354754,72.7246794888073
769063,33540,274.304109919286
369563,308431,140.00037249594914
863527,55333,113.67828398588372
229536,695937,367.5898391498438
553919,298381,29.869052390088743
307077,173210,126.04384376253681
891024,209750,821.0098164963846
674371,71619,260.99274857795314
679277,731343,937.4446293200645
208237,131361,442.09772788687866
494923,203088,528.5730523918481
670600,510309,200.4748698833952
87420,322141,252.74628371727633
484907,203088,105.85453751277568
141626,467336,572.5032711660593
643349,85370,698.5884415452164
804482,763185,149.35153772481098
46079,124806,200.84928497223584
920883,882140,395.3555267376062
221082,34924,242.23852616675882
148529,68618,338.34798104619347
835455,513102,161.37238840731473
821723,744225,233.59572028340287
381742,454172,242.18895118211861
84252,419839,71.52396902910915
674938,165206,173.88242624034226
713609,33540,279.90102524259044
35301,569772,411.07341927591006
323213,943114,395.2874860543575
320312,231924,182.55935670753638
406426,742056,119.63550701009245
54907,279434,172.90749533897517
648669,99737,153.48333358565569
343297,593407,168.04012727333486
936489,173210,253.24047659624296
739689,207572,105.21281969988738
983454,943000,78.62828401632058
328887,11502,239.61386946203322
984969,508732,71.54402568938967
415685,175115,903.678340058778
154611,372792,50.43918163812565
788474,207572,177.36393141209794
10146,429815,353.3239033950579
5334,911765,232.9682613124324
280345,500298,187.56448312669576
198812,697735,168.67055894652378
168383,475017,274.210373789453
128643,252330,303.2109089489382
367242,737971,173.432943113903
227356,701088,169.94405875768746
962823,689022,125.8223979274853
360936,765004,41.46788721233775
825437,845658,451.3751348529801
314004,785196,312.47591723444646
983077,710003,194.63864250644613
956139,124092,130.0556663345764
9797,62959,436.3779919165227
427619,139708,424.5360175899074
926285,967776,173.13256208661753
841967,918042,1388.0829240992107
956139,156463,78.35767541177579
983454,117240,93.1506634629513
197033,593407,574.7215037801873
238350,313852,559.0819210066808
292771,683627,339.6191655642911
590674,284898,83.34710891334213
652256,120514,238.85415634154103
379529,175115,355.56957443486783
831804,601564,306.45457460498994
300740,442208,1185.0804558704679
781907,239589,332.4247788273041
477165,918042,1651.2588842470873
950278,182948,223.78509278035182
72732,276693,88.16437507698062
734572,357060,179.44220972063104
541390,134783,284.7349582642765
486723,918042,2222.2190082590478
680069,83760,227.30939950666396
300740,617660,634.5849380570164
249741,810277,750.6315555357031
784623,166845,423.7710932467672
255238,407954,223.87582202671152
52933,172970,269.08060623196025
715340,59550,170.6573575914901
318613,968423,82.11000296439498
996946,419839,1361.474695054923
170321,880878,310.18775764744834
24356,936601,509.4976545335873
758559,373880,115.01594596419214
995474,685277,470.1374490505812
950278,111351,201.0897644930223
218312,528099,499.0508574925198
518921,442180,740.6324696620958
445584,202503,230.03969367648475
641245,154970,625.3704556966957
962823,964047,109.43547076205897
580763,325752,313.8993837302237
891017,43041,392.0296283488054
588774,880878,394.7538938364645
484907,134783,109.93035352058465
102625,417921,865.6862440197708
435858,631627,228.59080511417923
565019,676985,417.63063003146533
15762,397791,41.42369946029593
952776,83760,223.62105795667566
321831,841918,1140.3130348188108
9797,244124,562.3931265421195
909826,569289,751.89494870886
702370,230551,329.4208631818138
436879,530577,601.0576281963158
461374,668067,196.65146105020096
931636,990451,498.9475230100417
511164,991841,518.3997061788197
552679,580751,161.986829404599
896821,181501,358.5995776765147
864274,831838,296.6505501364918
558817,539831,191.14748121471516
338687,683627,1198.2758405758152
68322,807942,88.0080886074069
490549,99737,323.8135247514023
635419,918042,944.0403919159934
784451,353431,169.4692649975384
321831,926341,691.1229301094155
278830,716602,195.74872386060406
781907,239589,332.4247788273041
756469,133019,219.56514628292996
154832,231924,320.12283417153293
845634,465904,208.03018408424057
393955,546334,331.27275266973425
307836,285685,131.95128891974784
372854,217961,227.95585826430937
380320,582264,260.84050923189415
138760,786341,79.48811346737406
932825,161791,613.2749098673793
475311,392334,49.03932523829624
908195,680503,206.6275481491453
119317,974267,290.7336738292474
239119,977491,314.5243099858863
572310,789786,381.3061042191577
642984,366462,488.0643354254264
198599,866793,564.2450745252366
308024,417021,39.18807224924379
763874,128283,899.3047102883413
514757,22156,392.01122341394364
858239,34924,159.62120658433525
97664,200862,252.54538054175498
684086,466274,383.06115555939067
160451,88581,156.6107947965823
287399,372657,139.86498244763027
164135,337273,733.7570733832325
143176,880878,297.3877627561815
145,430087,157.05060102549322
364412,681692,317.69660688947124
884287,853711,159.12979698675895
216482,71619,497.5009952765969
662733,759621,302.9070450600416
299012,850104,309.5111937003063
583351,880878,163.3978510711119
416958,943498,277.2915491281947
69792,733553,256.9208834876441
387456,595651,221.3419719938615
243896,252933,225.63517036479462
152991,361613,197.60352444693285
858258,568205,250.84500276829004
46049,894544,667.0420481836697
502855,442208,1067.0475065634441
413862,442208,458.8707925706977
50105,278891,334.9726472567247
863817,998913,117.98578112383952
490549,422993,347.47897992290365
656748,840981,708.7443665036105
562020,965622,506.37499974015645
244421,530632,289.60122994077597
559800,43055,265.89801510541776
549429,853711,235.24489921232623
363327,837094,264.20752209513086
778959,353431,122.91229757408588
978744,305866,241.8313246131459
833290,694628,218.780506384259
939571,361613,568.8546122109556
295282,914322,142.26051048528663
